,train,val,test
0,2,982,276
1,5,259,966
2,6,369,42
3,13,104,454
4,28,695,500
5,31,760,362
6,41,777,874
7,44,337,856
8,46,420,161
9,48,996,730
10,49,1038,650
11,53,4,540
12,57,19,506
13,58,66,322
14,64,466,272
15,69,935,556
16,80,329,866
17,84,374,96
18,97,193,109
19,98,782,774
20,102,834,642
21,105,969,323
22,107,681,743
23,110,209,917
24,119,77,54
25,130,498,100
26,131,268,75
27,132,708,890
28,145,103,886
29,148,896,682
30,149,62,199
31,151,975,412
32,155,542,83
33,156,838,120
34,162,113,644
35,165,418,914
36,176,287,99
37,177,877,23
38,189,277,351
39,192,894,1007
40,198,1041,972
41,204,497,699
42,206,990,133
43,210,658,10
44,219,484,944
45,223,1047,525
46,227,804,676
47,233,142,949
48,237,749,565
49,239,184,395
50,242,73,985
51,243,139,1021
52,244,260,731
53,245,94,892
54,251,787,1052
55,254,605,937
56,258,284,501
57,262,200,902
58,265,536,1030
59,269,137,311
60,273,173,249
61,280,516,247
62,282,983,85
63,286,125,952
64,289,797,884
65,290,600,748
66,294,470,250
67,302,296,880
68,304,767,1032
69,309,157,134
70,317,940,662
71,324,35,978
72,331,166,618
73,334,608,1020
74,338,544,456
75,343,812,899
76,345,114,833
77,349,781,503
78,353,507,796
79,355,974,1028
80,359,554,711
81,360,660,376
82,370,1001,598
83,371,980,675
84,380,180,164
85,381,981,510
86,383,683,1029
87,387,521,560
88,392,951,18
89,393,710,538
90,396,325,59
91,397,971,715
92,400,293,172
93,401,558,633
94,410,802,766
95,419,819,346
96,423,39,434
97,424,111,21
98,425,830,328
99,432,391,232
100,440,452,671
101,443,738,448
102,449,230,912
103,468,,
104,475,,
105,476,,
106,481,,
107,485,,
108,486,,
109,489,,
110,491,,
111,492,,
112,504,,
113,509,,
114,512,,
115,518,,
116,524,,
117,528,,
118,546,,
119,547,,
120,553,,
121,559,,
122,566,,
123,568,,
124,571,,
125,572,,
126,573,,
127,575,,
128,582,,
129,584,,
130,587,,
131,588,,
132,590,,
133,601,,
134,603,,
135,604,,
136,614,,
137,621,,
138,623,,
139,625,,
140,627,,
141,635,,
142,640,,
143,641,,
144,646,,
145,661,,
146,673,,
147,692,,
148,696,,
149,703,,
150,724,,
151,728,,
152,741,,
153,746,,
154,761,,
155,764,,
156,768,,
157,771,,
158,783,,
159,784,,
160,792,,
161,794,,
162,807,,
163,809,,
164,813,,
165,814,,
166,816,,
167,817,,
168,828,,
169,831,,
170,832,,
171,840,,
172,846,,
173,854,,
174,864,,
175,865,,
176,870,,
177,872,,
178,875,,
179,879,,
180,881,,
181,883,,
182,888,,
183,897,,
184,900,,
185,904,,
186,910,,
187,918,,
188,924,,
189,927,,
190,939,,
191,942,,
192,954,,
193,959,,
194,961,,
195,991,,
196,993,,
197,994,,
198,997,,
199,998,,
200,999,,
201,1014,,
202,1016,,
203,1018,,
204,1019,,
205,1024,,
206,1025,,
207,1031,,
208,1037,,
209,1040,,
210,1046,,
211,1051,,
212,1,,
213,3,,
214,7,,
215,8,,
216,9,,
217,11,,
218,12,,
219,14,,
220,15,,
221,16,,
222,17,,
223,20,,
224,22,,
225,24,,
226,26,,
227,27,,
228,29,,
229,30,,
230,32,,
231,33,,
232,34,,
233,36,,
234,37,,
235,38,,
236,40,,
237,43,,
238,47,,
239,50,,
240,51,,
241,52,,
242,55,,
243,56,,
244,60,,
245,61,,
246,63,,
247,65,,
248,67,,
249,68,,
250,70,,
251,71,,
252,72,,
253,74,,
254,76,,
255,78,,
256,79,,
257,81,,
258,82,,
259,86,,
260,87,,
261,88,,
262,89,,
263,90,,
264,91,,
265,92,,
266,93,,
267,95,,
268,101,,
269,106,,
270,112,,
271,115,,
272,116,,
273,117,,
274,118,,
275,121,,
276,122,,
277,123,,
278,124,,
279,126,,
280,127,,
281,128,,
282,129,,
283,135,,
284,136,,
285,138,,
286,140,,
287,141,,
288,143,,
289,144,,
290,146,,
291,147,,
292,150,,
293,152,,
294,153,,
295,154,,
296,158,,
297,159,,
298,160,,
299,163,,
300,167,,
301,168,,
302,169,,
303,170,,
304,171,,
305,174,,
306,175,,
307,179,,
308,181,,
309,182,,
310,183,,
311,185,,
312,186,,
313,187,,
314,188,,
315,190,,
316,191,,
317,194,,
318,196,,
319,197,,
320,201,,
321,202,,
322,203,,
323,205,,
324,207,,
325,208,,
326,211,,
327,212,,
328,213,,
329,214,,
330,215,,
331,216,,
332,217,,
333,218,,
334,221,,
335,222,,
336,224,,
337,225,,
338,226,,
339,228,,
340,229,,
341,231,,
342,234,,
343,235,,
344,236,,
345,238,,
346,240,,
347,241,,
348,246,,
349,248,,
350,252,,
351,253,,
352,255,,
353,256,,
354,257,,
355,261,,
356,263,,
357,264,,
358,266,,
359,267,,
360,270,,
361,271,,
362,274,,
363,275,,
364,278,,
365,281,,
366,283,,
367,285,,
368,288,,
369,291,,
370,295,,
371,297,,
372,298,,
373,299,,
374,300,,
375,301,,
376,303,,
377,305,,
378,306,,
379,308,,
380,310,,
381,312,,
382,313,,
383,314,,
384,315,,
385,316,,
386,318,,
387,319,,
388,320,,
389,321,,
390,326,,
391,327,,
392,330,,
393,332,,
394,333,,
395,335,,
396,336,,
397,339,,
398,340,,
399,341,,
400,342,,
401,344,,
402,347,,
403,348,,
404,350,,
405,352,,
406,354,,
407,356,,
408,357,,
409,358,,
410,361,,
411,363,,
412,364,,
413,365,,
414,366,,
415,367,,
416,368,,
417,372,,
418,373,,
419,375,,
420,377,,
421,378,,
422,379,,
423,382,,
424,384,,
425,385,,
426,386,,
427,388,,
428,389,,
429,390,,
430,394,,
431,398,,
432,402,,
433,403,,
434,404,,
435,405,,
436,406,,
437,408,,
438,409,,
439,411,,
440,413,,
441,414,,
442,416,,
443,417,,
444,421,,
445,422,,
446,426,,
447,427,,
448,428,,
449,429,,
450,430,,
451,431,,
452,433,,
453,435,,
454,436,,
455,437,,
456,438,,
457,439,,
458,441,,
459,442,,
460,444,,
461,445,,
462,446,,
463,447,,
464,450,,
465,451,,
466,453,,
467,455,,
468,457,,
469,458,,
470,459,,
471,460,,
472,461,,
473,462,,
474,463,,
475,464,,
476,465,,
477,467,,
478,469,,
479,471,,
480,472,,
481,474,,
482,477,,
483,478,,
484,479,,
485,480,,
486,482,,
487,483,,
488,487,,
489,488,,
490,490,,
491,493,,
492,494,,
493,495,,
494,496,,
495,499,,
496,502,,
497,505,,
498,508,,
499,511,,
500,513,,
501,514,,
502,515,,
503,517,,
504,520,,
505,522,,
506,523,,
507,526,,
508,527,,
509,529,,
510,530,,
511,531,,
512,532,,
513,533,,
514,534,,
515,535,,
516,537,,
517,539,,
518,541,,
519,543,,
520,545,,
521,548,,
522,549,,
523,550,,
524,551,,
525,552,,
526,555,,
527,557,,
528,561,,
529,562,,
530,563,,
531,564,,
532,567,,
533,569,,
534,570,,
535,574,,
536,576,,
537,577,,
538,578,,
539,579,,
540,580,,
541,581,,
542,583,,
543,585,,
544,586,,
545,589,,
546,591,,
547,592,,
548,593,,
549,594,,
550,595,,
551,596,,
552,597,,
553,599,,
554,602,,
555,606,,
556,609,,
557,610,,
558,611,,
559,612,,
560,613,,
561,615,,
562,616,,
563,617,,
564,619,,
565,620,,
566,622,,
567,624,,
568,626,,
569,628,,
570,629,,
571,630,,
572,631,,
573,632,,
574,634,,
575,636,,
576,637,,
577,638,,
578,639,,
579,643,,
580,645,,
581,647,,
582,648,,
583,649,,
584,651,,
585,652,,
586,653,,
587,654,,
588,655,,
589,656,,
590,657,,
591,659,,
592,663,,
593,664,,
594,665,,
595,666,,
596,667,,
597,668,,
598,669,,
599,670,,
600,672,,
601,674,,
602,677,,
603,678,,
604,679,,
605,680,,
606,684,,
607,685,,
608,686,,
609,687,,
610,688,,
611,689,,
612,690,,
613,691,,
614,693,,
615,694,,
616,697,,
617,698,,
618,700,,
619,701,,
620,702,,
621,704,,
622,705,,
623,706,,
624,707,,
625,709,,
626,713,,
627,714,,
628,716,,
629,717,,
630,718,,
631,719,,
632,720,,
633,721,,
634,722,,
635,723,,
636,725,,
637,726,,
638,727,,
639,729,,
640,732,,
641,733,,
642,734,,
643,735,,
644,736,,
645,737,,
646,739,,
647,740,,
648,742,,
649,744,,
650,745,,
651,747,,
652,750,,
653,751,,
654,752,,
655,753,,
656,754,,
657,755,,
658,756,,
659,757,,
660,758,,
661,759,,
662,762,,
663,763,,
664,765,,
665,769,,
666,770,,
667,772,,
668,773,,
669,775,,
670,776,,
671,778,,
672,779,,
673,780,,
674,785,,
675,786,,
676,788,,
677,789,,
678,790,,
679,791,,
680,793,,
681,795,,
682,798,,
683,799,,
684,800,,
685,801,,
686,805,,
687,806,,
688,808,,
689,810,,
690,811,,
691,815,,
692,820,,
693,821,,
694,822,,
695,823,,
696,824,,
697,825,,
698,826,,
699,827,,
700,829,,
701,835,,
702,836,,
703,837,,
704,839,,
705,841,,
